,product_id,product_category,product_name,product_price,scrapy_datetime,style_id,color_id,color_name,fit,size_number,size_model,cotton,polyester,elastane,elasterell
171,751994018,men_jeans_slim,slim_jeans,29.99,2021-06-01 08:57:37,751994,18,dark_blue_denim,slim_fit,187,31/32,0.98,0.0,0.02,0.0
172,751994018,men_jeans_slim,slim_jeans,29.99,2021-06-01 08:57:37,751994,18,light_denim_blue,slim_fit,188,31/32,0.98,0.0,0.02,0.0
173,751994018,men_jeans_slim,slim_jeans,29.99,2021-06-01 08:57:37,751994,18,black/washed_out,slim_fit,188,31/32,0.98,0.0,0.02,0.0
174,751994018,men_jeans_slim,slim_jeans,29.99,2021-06-01 08:57:37,751994,18,dark_gray,slim_fit,188,31/32,0.98,0.0,0.02,0.0
175,751994018,men_jeans_slim,slim_jeans,29.99,2021-06-01 08:57:37,751994,18,light_gray,slim_fit,188,31/32,0.98,0.0,0.02,0.0
176,751994018,men_jeans_slim,slim_jeans,29.99,2021-06-01 08:57:37,751994,18,dark_blue,slim_fit,188,31/32,0.98,0.0,0.02,0.0
177,751994018,men_jeans_slim,slim_jeans,29.99,2021-06-01 08:57:37,751994,18,dark_denim_blue,slim_fit,188,31/32,0.98,0.0,0.02,0.0
178,751994018,men_jeans_slim,slim_jeans,29.99,2021-06-01 08:57:37,751994,18,denim_blue,slim_fit,188,31/32,0.98,0.0,0.02,0.0
179,751994018,men_jeans_slim,slim_jeans,29.99,2021-06-01 08:57:37,751994,18,black_denim,slim_fit,188,31/32,0.98,0.0,0.02,0.0
180,751994018,men_jeans_slim,slim_jeans,29.99,2021-06-01 08:57:37,751994,18,light_blue,slim_fit,188,31/32,0.98,0.0,0.02,0.0
181,636207015,men_jeans_slim,slim_jeans,19.99,2021-06-01 08:57:37,636207,15,dark_denim_blue,slim_fit,187,31/32,0.89,0.1,0.01,0.0
182,636207015,men_jeans_slim,slim_jeans,19.99,2021-06-01 08:57:37,636207,15,dark_gray_denim,slim_fit,187,31/32,0.89,0.1,0.01,0.0
183,636207015,men_jeans_slim,slim_jeans,19.99,2021-06-01 08:57:37,636207,15,denim_blue,slim_fit,187,31/32,0.89,0.1,0.01,0.0
184,636207015,men_jeans_slim,slim_jeans,19.99,2021-06-01 08:57:37,636207,15,gray,slim_fit,187,31/32,0.89,0.1,0.01,0.0
185,636207015,men_jeans_slim,slim_jeans,19.99,2021-06-01 08:57:37,636207,15,black,slim_fit,187,31/32,0.89,0.1,0.01,0.0
186,636207015,men_jeans_slim,slim_jeans,19.99,2021-06-01 08:57:37,636207,15,light_denim_blue,slim_fit,187,31/32,0.89,0.1,0.01,0.0
187,636207015,men_jeans_slim,slim_jeans,19.99,2021-06-01 08:57:37,636207,15,midnight_blue,slim_fit,187,31/32,0.89,0.1,0.01,0.0
188,636207015,men_jeans_slim,slim_jeans,19.99,2021-06-01 08:57:37,636207,15,dark_gray,slim_fit,187,31/32,0.89,0.1,0.01,0.0
189,636207015,men_jeans_slim,slim_jeans,19.99,2021-06-01 08:57:37,636207,15,white,slim_fit,187,31/32,0.89,0.1,0.01,0.0
190,636207015,men_jeans_slim,slim_jeans,19.99,2021-06-01 08:57:37,636207,15,pale_denim_blue,slim_fit,187,31/32,0.89,0.1,0.01,0.0
191,868115007,men_jeans_skinny,skinny_cropped_jeans,29.99,2021-06-01 08:57:37,868115,7,denim_blue,skinny_fit,,,0.73,0.26,0.01,0.0
192,868115007,men_jeans_skinny,skinny_cropped_jeans,29.99,2021-06-01 08:57:37,868115,7,light_denim_blue,skinny_fit,,,0.73,0.26,0.01,0.0
193,868115007,men_jeans_skinny,skinny_cropped_jeans,29.99,2021-06-01 08:57:37,868115,7,white,skinny_fit,,,0.73,0.26,0.01,0.0
194,868115007,men_jeans_skinny,skinny_cropped_jeans,29.99,2021-06-01 08:57:37,868115,7,light_blue,skinny_fit,,,0.73,0.26,0.01,0.0
195,720504011,men_jeans_skinny,skinny_jeans,24.99,2021-06-01 08:57:37,720504,11,dark_blue,skinny_fit,,,0.9,0.08,0.02,0.0
196,720504011,men_jeans_skinny,skinny_jeans,24.99,2021-06-01 08:57:37,720504,11,black,skinny_fit,188,31/32,0.73,0.26,0.01,0.0
197,720504011,men_jeans_skinny,skinny_jeans,24.99,2021-06-01 08:57:37,720504,11,dark_denim_blue,skinny_fit,188,31/32,0.73,0.26,0.01,0.0
198,720504011,men_jeans_skinny,skinny_jeans,24.99,2021-06-01 08:57:37,720504,11,light_denim_blue,skinny_fit,188,31/32,0.73,0.26,0.01,0.0
199,720504011,men_jeans_skinny,skinny_jeans,24.99,2021-06-01 08:57:37,720504,11,light_gray,skinny_fit,188,31/32,0.73,0.26,0.01,0.0
200,720504011,men_jeans_skinny,skinny_jeans,24.99,2021-06-01 08:57:37,720504,11,midnight_blue,skinny_fit,188,31/32,0.73,0.26,0.01,0.0
201,720504011,men_jeans_skinny,skinny_jeans,24.99,2021-06-01 08:57:37,720504,11,dark_gray,skinny_fit,188,31/32,0.73,0.26,0.01,0.0
202,720504011,men_jeans_skinny,skinny_jeans,24.99,2021-06-01 08:57:37,720504,11,denim_blue,skinny_fit,188,31/32,0.73,0.26,0.01,0.0
203,720504011,men_jeans_skinny,skinny_jeans,24.99,2021-06-01 08:57:37,720504,11,light_blue,skinny_fit,188,31/32,0.73,0.26,0.01,0.0
204,751994024,men_jeans_slim,slim_jeans,29.99,2021-06-01 08:57:37,751994,24,dark_blue_denim,slim_fit,187,31/32,0.98,0.0,0.02,0.0
205,751994024,men_jeans_slim,slim_jeans,29.99,2021-06-01 08:57:37,751994,24,light_denim_blue,slim_fit,188,31/32,0.98,0.0,0.02,0.0
206,751994024,men_jeans_slim,slim_jeans,29.99,2021-06-01 08:57:37,751994,24,black/washed_out,slim_fit,188,31/32,0.98,0.0,0.02,0.0
207,751994024,men_jeans_slim,slim_jeans,29.99,2021-06-01 08:57:37,751994,24,dark_gray,slim_fit,188,31/32,0.98,0.0,0.02,0.0
208,751994024,men_jeans_slim,slim_jeans,29.99,2021-06-01 08:57:37,751994,24,light_gray,slim_fit,188,31/32,0.98,0.0,0.02,0.0
209,751994024,men_jeans_slim,slim_jeans,29.99,2021-06-01 08:57:37,751994,24,dark_blue,slim_fit,188,31/32,0.98,0.0,0.02,0.0
210,751994024,men_jeans_slim,slim_jeans,29.99,2021-06-01 08:57:37,751994,24,dark_denim_blue,slim_fit,188,31/32,0.98,0.0,0.02,0.0
211,751994024,men_jeans_slim,slim_jeans,29.99,2021-06-01 08:57:37,751994,24,denim_blue,slim_fit,188,31/32,0.98,0.0,0.02,0.0
212,751994024,men_jeans_slim,slim_jeans,29.99,2021-06-01 08:57:37,751994,24,black_denim,slim_fit,188,31/32,0.98,0.0,0.02,0.0
213,751994024,men_jeans_slim,slim_jeans,29.99,2021-06-01 08:57:37,751994,24,light_blue,slim_fit,188,31/32,0.98,0.0,0.02,0.0
214,720504013,men_jeans_skinny,skinny_jeans,24.99,2021-06-01 08:57:37,720504,13,dark_blue,skinny_fit,,,0.9,0.08,0.02,0.0
215,720504013,men_jeans_skinny,skinny_jeans,24.99,2021-06-01 08:57:37,720504,13,black,skinny_fit,188,31/32,0.73,0.26,0.01,0.0
216,720504013,men_jeans_skinny,skinny_jeans,24.99,2021-06-01 08:57:37,720504,13,dark_denim_blue,skinny_fit,188,31/32,0.73,0.26,0.01,0.0
217,720504013,men_jeans_skinny,skinny_jeans,24.99,2021-06-01 08:57:37,720504,13,light_denim_blue,skinny_fit,188,31/32,0.73,0.26,0.01,0.0
218,720504013,men_jeans_skinny,skinny_jeans,24.99,2021-06-01 08:57:37,720504,13,light_gray,skinny_fit,188,31/32,0.73,0.26,0.01,0.0
219,720504013,men_jeans_skinny,skinny_jeans,24.99,2021-06-01 08:57:37,720504,13,midnight_blue,skinny_fit,188,31/32,0.73,0.26,0.01,0.0
220,720504013,men_jeans_skinny,skinny_jeans,24.99,2021-06-01 08:57:37,720504,13,dark_gray,skinny_fit,188,31/32,0.73,0.26,0.01,0.0
221,720504013,men_jeans_skinny,skinny_jeans,24.99,2021-06-01 08:57:37,720504,13,denim_blue,skinny_fit,188,31/32,0.73,0.26,0.01,0.0
222,720504013,men_jeans_skinny,skinny_jeans,24.99,2021-06-01 08:57:37,720504,13,light_blue,skinny_fit,188,31/32,0.73,0.26,0.01,0.0
223,664647026,men_jeans_skinny,skinny_jeans,34.99,2021-06-01 08:57:37,664647,26,black_washed_out,skinny_fit,,,0.98,0.0,0.02,0.0
224,664647026,men_jeans_skinny,skinny_jeans,34.99,2021-06-01 08:57:37,664647,26,light_denim_blue,skinny_fit,,,0.98,0.0,0.02,0.0
225,664647026,men_jeans_skinny,skinny_jeans,34.99,2021-06-01 08:57:37,664647,26,gray_denim,skinny_fit,,,0.98,0.0,0.02,0.0
226,664647026,men_jeans_skinny,skinny_jeans,34.99,2021-06-01 08:57:37,664647,26,white,skinny_fit,,,0.98,0.0,0.02,0.0
227,664647026,men_jeans_skinny,skinny_jeans,34.99,2021-06-01 08:57:37,664647,26,dark_blue_denim,skinny_fit,,,0.98,0.0,0.02,0.0
228,664647026,men_jeans_skinny,skinny_jeans,34.99,2021-06-01 08:57:37,664647,26,dark_denim_blue,skinny_fit,,,0.98,0.0,0.02,0.0
229,664647026,men_jeans_skinny,skinny_jeans,34.99,2021-06-01 08:57:37,664647,26,black,skinny_fit,,,0.98,0.0,0.02,0.0
230,664647026,men_jeans_skinny,skinny_jeans,34.99,2021-06-01 08:57:37,664647,26,light_gray,skinny_fit,,,0.98,0.0,0.02,0.0
231,664647026,men_jeans_skinny,skinny_jeans,34.99,2021-06-01 08:57:37,664647,26,gray,skinny_fit,,,0.98,0.0,0.02,0.0
232,664647026,men_jeans_skinny,skinny_jeans,34.99,2021-06-01 08:57:37,664647,26,dark_blue/washed,skinny_fit,,,0.98,0.0,0.02,0.0
233,664647026,men_jeans_skinny,skinny_jeans,34.99,2021-06-01 08:57:37,664647,26,denim_blue,skinny_fit,,,0.98,0.0,0.02,0.0
234,664647026,men_jeans_skinny,skinny_jeans,34.99,2021-06-01 08:57:37,664647,26,black/coated,skinny_fit,,,0.98,0.0,0.02,0.0
235,751994009,men_jeans_slim,slim_jeans,29.99,2021-06-01 08:57:37,751994,9,dark_blue_denim,slim_fit,187,31/32,0.98,0.0,0.02,0.0
236,751994009,men_jeans_slim,slim_jeans,29.99,2021-06-01 08:57:37,751994,9,light_denim_blue,slim_fit,188,31/32,0.98,0.0,0.02,0.0
237,751994009,men_jeans_slim,slim_jeans,29.99,2021-06-01 08:57:37,751994,9,black/washed_out,slim_fit,188,31/32,0.98,0.0,0.02,0.0
238,751994009,men_jeans_slim,slim_jeans,29.99,2021-06-01 08:57:37,751994,9,dark_gray,slim_fit,188,31/32,0.98,0.0,0.02,0.0
239,751994009,men_jeans_slim,slim_jeans,29.99,2021-06-01 08:57:37,751994,9,light_gray,slim_fit,188,31/32,0.98,0.0,0.02,0.0
240,751994009,men_jeans_slim,slim_jeans,29.99,2021-06-01 08:57:37,751994,9,dark_blue,slim_fit,188,31/32,0.98,0.0,0.02,0.0
241,751994009,men_jeans_slim,slim_jeans,29.99,2021-06-01 08:57:37,751994,9,dark_denim_blue,slim_fit,188,31/32,0.98,0.0,0.02,0.0
242,751994009,men_jeans_slim,slim_jeans,29.99,2021-06-01 08:57:37,751994,9,denim_blue,slim_fit,188,31/32,0.98,0.0,0.02,0.0
243,751994009,men_jeans_slim,slim_jeans,29.99,2021-06-01 08:57:37,751994,9,black_denim,slim_fit,188,31/32,0.98,0.0,0.02,0.0
244,751994009,men_jeans_slim,slim_jeans,29.99,2021-06-01 08:57:37,751994,9,light_blue,slim_fit,188,31/32,0.98,0.0,0.02,0.0
245,814620001,men_jeans_skinny,freefit®_skinny_jeans,49.99,2021-06-01 08:57:37,814620,1,black_denim,skinny_fit,,,0.9,0.0,0.02,0.08
246,814620001,men_jeans_skinny,freefit®_skinny_jeans,49.99,2021-06-01 08:57:37,814620,1,dark_blue,skinny_fit,186,31/30,0.9,0.0,0.02,0.08
247,814620001,men_jeans_skinny,freefit®_skinny_jeans,49.99,2021-06-01 08:57:37,814620,1,light_denim_blue,skinny_fit,186,31/30,0.9,0.0,0.02,0.08
248,814620001,men_jeans_skinny,freefit®_skinny_jeans,49.99,2021-06-01 08:57:37,814620,1,blue-gray,skinny_fit,186,31/30,0.9,0.0,0.02,0.08
249,814620001,men_jeans_skinny,freefit®_skinny_jeans,49.99,2021-06-01 08:57:37,814620,1,denim_blue,skinny_fit,186,31/30,0.9,0.0,0.02,0.08
